the_geom,school_id,school_add,grade_cat,boundarygr,school_nam
"{'type': 'MultiPolygon', 'coordinates': [[[[-87.7265180068536, 41.91545041335411], [-87.72651026185247, 41.91534379955725], [-87.72631492323193, 41.91534733719298], [-87.72589356939046, 41.915350970163175], [-87.72588880158608, 41.9153510106656], [-87.72539127700115, 41.91535608900674], [-87.72528441941508, 41.915358360165584], [-87.72509769291294, 41.91536232847924], [-87.72466182234935, 41.91536682178502], [-87.72461773354131, 41.91536727682786], [-87.72434604203319, 41.91537010021245], [-87.72416930007252, 41.91537189613749], [-87.72405917582137, 41.915373144950394], [-87.72394669834488, 41.91537441988353], [-87.7234115107458, 41.9153799479064], [-87.7231402331072, 41.91538499536795], [-87.72308397357352, 41.91538604239101], [-87.72302843982537, 41.91538707613768], [-87.72297974562777, 41.91538798145141], [-87.72289524179, 41.91538955349965], [-87.72287041623458, 41.91538967991614], [-87.72229728773071, 41.91539257552218], [-87.72170846852494, 41.91540074709681], [-87.72161305423944, 41.915401832425985], [-87.72147521068757, 41.91540340106204], [-87.72111899496828, 41.9154082531163], [-87.7204737901813, 41.91541523898711], [-87.7203902294114, 41.915416000320576], [-87.72029524873066, 41.915416865386334], [-87.71989938537315, 41.91542210610321], [-87.71925486776718, 41.9154301872058], [-87.71916334667829, 41.91543154701509], [-87.7190593404984, 41.91543309295639], [-87.71838032899582, 41.91544049033078], [-87.7180603150462, 41.91544409973482], [-87.7179387700834, 41.9154455110667], [-87.7178128718773, 41.91544697186185], [-87.7171525054164, 41.915456383237405], [-87.71684736539987, 41.91546070021221], [-87.71671620947807, 41.91546337494152], [-87.71658318117042, 41.91546608718192], [-87.71573703328745, 41.91547720871723], [-87.71522172738847, 41.91548588014538], [-87.71515963375164, 41.91548601855346], [-87.71509820048239, 41.91548630273662], [-87.71490831181931, 41.915487210520745], [-87.71439968144158, 41.91549325191654], [-87.713584843269, 41.915503785373964], [-87.71348024479758, 41.91550497733508], [-87.71333971606613, 41.91550657842942], [-87.71275281900361, 41.915513342338535], [-87.71205346334897, 41.9155232267263], [-87.71185966361699, 41.915525309355694], [-87.71185014003584, 41.915295781837195], [-87.71184291563583, 41.91503279043824], [-87.71183754171915, 41.91483712541126], [-87.71181839940725, 41.91429945419226], [-87.71180676726961, 41.91383591858719], [-87.7118009849412, 41.91368112389736], [-87.71179831038673, 41.913609541648206], [-87.71177773541169, 41.91295807347565], [-87.71176286700629, 41.91251394861324], [-87.7117478759732, 41.91202185399368], [-87.71174062456508, 41.91187612939903], [-87.71171322354816, 41.91119210659214], [-87.71169716149873, 41.910647344429805], [-87.71188059325173, 41.91005383108079], [-87.7119456675864, 41.91005315506073], [-87.71204368290745, 41.910052136844065], [-87.71316947630977, 41.910037011494886], [-87.71330514158205, 41.91003516824985], [-87.71435952380239, 41.91002084306512], [-87.71484567202958, 41.9100142341256], [-87.7149327329889, 41.91001337772334], [-87.71596006525674, 41.91000326239864], [-87.71670068047605, 41.90999415281477], [-87.71706426097249, 41.909989678972465], [-87.71776231421774, 41.909980402533286], [-87.71801666449048, 41.90997702099234], [-87.718201410991, 41.909974564330405], [-87.71897287227999, 41.909966934224684], [-87.71923347636003, 41.90996435503655], [-87.72019927244908, 41.90994969420231], [-87.7203695779569, 41.9099471083237], [-87.7204512004355, 41.909945868474296], [-87.72058535759966, 41.90993922328324], [-87.72099816705993, 41.90994474672272], [-87.72130774726581, 41.90994208816061], [-87.72144336872059, 41.909939867727815], [-87.72155176269048, 41.909938092697175], [-87.72167327134572, 41.90993635231018], [-87.72266816633243, 41.909927767933794], [-87.72287933741299, 41.90992560813052], [-87.7238944441502, 41.90991409364146], [-87.7240929750409, 41.90991205899185], [-87.72510924614997, 41.9099016401525], [-87.72530065891083, 41.90989967735288], [-87.72567982353486, 41.909895786344066], [-87.72633070660281, 41.90988669076351], [-87.72755544024088, 41.90986956412914], [-87.72774409424946, 41.90986692455518], [-87.72877153617029, 41.909852545516074], [-87.72897287648331, 41.909849726723024], [-87.72898826795257, 41.90984951061824], [-87.72999907514559, 41.909836121552054], [-87.73019653476479, 41.90983350440714], [-87.73120946681851, 41.90982007533015], [-87.73142119421188, 41.90981726709473], [-87.73229996640663, 41.909805608206554], [-87.73243329621492, 41.909803999335644], [-87.73264536830261, 41.90980144004001], [-87.73365534565157, 41.90978924700515], [-87.7338763548513, 41.90978657815056], [-87.73487399652305, 41.909774522476795], [-87.73552081059886, 41.9097667031957], [-87.73555911007577, 41.90976623903222], [-87.73626311129352, 41.90975556207692], [-87.73682311520496, 41.909747065260746], [-87.73747809882948, 41.90973712468377], [-87.73806820574775, 41.90972816486733], [-87.73854713590079, 41.909720891452], [-87.73880849849458, 41.90971692125402], [-87.73976390883203, 41.90970514463257], [-87.74055950911881, 41.909695331643576], [-87.74056862970752, 41.909695200459], [-87.74112111848977, 41.90968724440966], [-87.74139932776404, 41.90968323635213], [-87.74140239688545, 41.9096831927509], [-87.74159013559978, 41.90968048789311], [-87.7416143715796, 41.90968013830687], [-87.74161438914805, 41.90968136825905], [-87.7416144254265, 41.90968279097997], [-87.74161446993317, 41.909684497349744], [-87.74161450256297, 41.909685793104224], [-87.74161156847968, 41.909685832004975], [-87.74160856086768, 41.9096858714271], [-87.74160513857399, 41.90968591681527], [-87.74159876050247, 41.909686000991975], [-87.74158266162067, 41.90968621424144], [-87.74156252205078, 41.90968648049272], [-87.74154081418126, 41.90968676746877], [-87.74151991155328, 41.90968704418542], [-87.74149677883392, 41.90968734991942], [-87.74149579706078, 41.9097000774387], [-87.74149500844665, 41.9097102922099], [-87.74149379795202, 41.90972598966549], [-87.74149245748117, 41.909743361980034], [-87.74149097745781, 41.909762532450436], [-87.74148944943651, 41.90978233200961], [-87.74148795836372, 41.90980165458002], [-87.74148617975679, 41.90982470306741], [-87.74142508676483, 41.912007592007086], [-87.74142588213539, 41.91202965797944], [-87.74142653647702, 41.91204781035756], [-87.74142723669556, 41.912067259458226], [-87.74142800694305, 41.912088652748665], [-87.74142879179358, 41.91211042245539], [-87.74142874014875, 41.912110402381764], [-87.74142945260236, 41.9121287882466], [-87.74143000326563, 41.91214407251479], [-87.74143169544053, 41.9121910554499], [-87.7414347367567, 41.912275705558685], [-87.74143806807722, 41.91236849801306], [-87.74144166236889, 41.912468575551976], [-87.741444402288, 41.91254488427651], [-87.74144723811466, 41.912623859393676], [-87.7414504056614, 41.912712071881515], [-87.74145293588278, 41.91278250752077], [-87.74145572461926, 41.912860188606835], [-87.74145842526289, 41.91293540231313], [-87.74146070611299, 41.912998909467824], [-87.74146409038113, 41.9130931535268], [-87.74146708345567, 41.913176509588105], [-87.74146991272194, 41.913255286588104], [-87.74147240535403, 41.91332470644603], [-87.74147544928694, 41.913409474494955], [-87.74147810490557, 41.91348343379168], [-87.74148063974086, 41.913554027904134], [-87.7414837229881, 41.913639891862694], [-87.74148692417222, 41.91372903905769], [-87.74149690876675, 41.91400834364134], [-87.74149909273629, 41.91406916637883], [-87.74150141692364, 41.91413386128861], [-87.74150438511212, 41.914216527547445], [-87.74150956521164, 41.914360778368646], [-87.74151369061437, 41.91447567095632], [-87.74151756310086, 41.914583495491435], [-87.74152104331696, 41.914680416720074], [-87.74152414107587, 41.91476667688411], [-87.74152788777057, 41.914871028164754], [-87.74153282361345, 41.91500845585539], [-87.74153669615404, 41.91511628038027], [-87.74153992718462, 41.91520625511483], [-87.74154276592697, 41.915285327445034], [-87.74154599326492, 41.91537518151263], [-87.74154844585665, 41.91544347031394], [-87.741552718129, 41.91556244126229], [-87.74155711874029, 41.91568500611456], [-87.74156150825306, 41.91580720807108], [-87.74156538828045, 41.91591527480945], [-87.74157110471712, 41.91607469542646], [-87.74157434645036, 41.916165216704954], [-87.74157851836846, 41.91628188045723], [-87.74158288745014, 41.91640408319545], [-87.74158818841843, 41.91655211509648], [-87.74159360380011, 41.91670263971557], [-87.7416036365643, 41.91698255572443], [-87.74160364018826, 41.91698268539159], [-87.74160364702917, 41.91698285829152], [-87.74145647180846, 41.91698452977048], [-87.74142999500484, 41.91698482995434], [-87.74135681306795, 41.91698566094499], [-87.74053878425666, 41.91699494488874], [-87.74000728070507, 41.91700211785008], [-87.73959314447085, 41.917007704773845], [-87.73904608023409, 41.91701285980011], [-87.73878086710324, 41.91701703654311], [-87.73845058764012, 41.917022235108185], [-87.73795209397807, 41.917027555512924], [-87.73755481600706, 41.91703115532127], [-87.73705841410883, 41.91703565078778], [-87.73664457025518, 41.9170413771494], [-87.73632797617248, 41.917044871561465], [-87.735550865512, 41.91705344406927], [-87.73509573336243, 41.917058035151406], [-87.73388687528596, 41.91707022089174], [-87.73351537886265, 41.91707396292006], [-87.73283422150726, 41.91708520695234], [-87.73266923779893, 41.91708713056642], [-87.73244147461334, 41.91709017767326], [-87.73170581560336, 41.91709878440902], [-87.73144602379709, 41.91710372979608], [-87.73128757893726, 41.91710674629607], [-87.73049346756443, 41.917114819092845], [-87.73022163569327, 41.91711872793486], [-87.73006569452288, 41.91712096990506], [-87.72952724267648, 41.91712818389153], [-87.72928449328491, 41.9171314628484], [-87.72900021029022, 41.91713497737575], [-87.72878937183893, 41.9171375832164], [-87.72807072823794, 41.91714565211686], [-87.72778108264222, 41.91715012662881], [-87.72745616281277, 41.9171551444637], [-87.72681681401905, 41.91716263621819], [-87.72655895539295, 41.91716615552494], [-87.72655074099809, 41.91701375536759], [-87.72654194616955, 41.91669345196986], [-87.72652916045983, 41.916227803223194], [-87.72652302730708, 41.91582288669581], [-87.7265180068536, 41.91545041335411]]]]}",609691,"4338 W WABANSIA AVE  CHICAGO, IL 60639",HS,"9, 10, 11, 12",NORTH-GRAND HS
